TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	11532	348621	燒之曰令反側子自安也	燒之曰令反側子自安秀
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	18	0.8333333333333334	11549	348703	蕭王令罷兵將有功者詣行在所遣幽州牧苗	蕭王令罷兵諸將有功者詣行在所遣苗曽為
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	12	0.9166666666666666	11617	348765	弇曰王郎雖破天下兵革乃始	弇曰王郎雖破天下兵革方始
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	17	0.8235294117647058	11654	348777	聖公不能辦也敗必不久王曰卿勿妄言我	聖公不能辦也敗必不久王起坐曰卿失言
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	67	0.835820895522388	11672	348795	斬卿弇曰大王哀厚弇如父子故敢披赤心王曰我戲卿耳何以言之弇曰百姓患苦王莽復思劉氏聞漢兵起莫不歡喜從風如去虎口得歸慈母倒㦸橫矢不足以喻更始	斬卿弇曰大王哀厚弇如父子故敢披赤心王曰我戲卿耳何以言之弇曰百姓患苦王莽復思劉氏聞漢起兵莫不歡喜如去虎口得歸慈母今更始為天子而諸將擅命於
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	24	0.8333333333333334	12086	349269	王推赤心置人腹中安得不投死由是遂安悉以賊配諸將營	王推赤心置人腹中安得不投死乎由是皆服悉以分配諸將
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	1.0	13047	339314	馬武字子張南陽湖陽人	馬武字子張南陽湖陽人
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	13703	349569	王兄子在南陽何憂有頃	王兄子在南陽何憂無主
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	13784	528870	所以照形往事所以知今	所以照形古事所以知今
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	14086	350455	多詐人不能得其要領今	多詐人不能得其要領乃
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	12	0.8333333333333334	14662	368764	危邦不入亂邦不居蓋爲此也	危邦不入亂邦不居為此故也
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	68	0.8235294117647058	15298	350897	固請王曰冦賊未平四面受敵何遽欲正位號乎諸將出耿純進曰天下士大夫捐親戚棄土壤從大王於矢石之間者其計固望攀龍鱗附鳳翼以成其志耳今功業巳定天時	固請王曰寇賊未平四靣受敵何遽欲正位號乎諸將且出耿純進曰士大夫捐親戚棄土壤從大王于矢石之間者其計固欲攀龍鱗附鳯翼以成其所志耳今大王留時逆衆
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	15373	350959	大王留時逆衆不正位號	大王留時逆衆不正號位
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.8461538461538461	15385	350969	士大夫望絕計窮則有去歸之思	士大夫望絶計窮有去歸之思大
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	15624	1023302	夫以天下之大羣生之衆	夫以天下之大士人之衆
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	15624	1954541	夫以天下之大羣生之衆	夫以天下之大兆民之衆
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.9230769230769231	16204	351364	陽怨更始殺其兄乃說樊崇等曰	陽怨更始殺其兄乃説樊崇等曰
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	12	1.0	16225	351377	將軍擁百萬之衆西向帝城而	將軍擁百萬之衆西向帝城而
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	0.9090909090909091	16242	351391	羣賊不可以久不如挾宗室	羣賊不可以久不如立宗室
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	16	1.0	16269	351465	言乃求景王後得七十餘人唯盆子最親	言乃求景王後得七十餘人唯盆子最親
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	1.0	16295	351588	盆子年十五被髪徒跣見	盆子年十五被髪徒跣見
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	16359	351481	盆子者故式侯萌子王莽	盆子者故式侯萌之子赤
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	14	0.8571428571428571	16382	351497	二兄恭茂俱在軍中更始之詣洛陽	二兄恭茂俱在軍中恭見更始洛陽
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	15	0.8666666666666667	16471	351518	茂與盆子留赤眉中嘗爲劉俠卿牧牛	茂與盆子留赤眉中為劉俠卿牧牛號
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	33	0.8181818181818182	16545	351613	歸俠卿所時欲出從牧兒戲俠卿怒止崇等亦不復候視也秋七月辛未前將軍鄧禹	歸俠卿所時欲出從牧兒戲俠卿怒止之崇等亦不復候視秋七月以鄧禹為大司徒
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	17411	351833	九月赤眉入長安更始出	九月赤眉入長安更始奔
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	12	0.8333333333333334	17618	352521	長沙王過二十日者不受更始	長沙王過二十日勿受更始乃
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	17890	353804	盆子歸璽綬教習爲辭讓	盆子歸璽綬習為辭讓之
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	0.9090909090909091	17999	353825	璽綬叩頭曰今設爲縣官而	璽綬叩頭曰今設置縣官而
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	22	0.8636363636363636	18021	353842	怨恨不復信向此皆非其人之所致也願乞骸骨以避賢	怨恨不復信向此皆立非其人所致願乞骸骨避賢聖路
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.9230769230769231	18048	353864	必欲殺盆子以塞事者無所離死	必欲殺盆子以塞責者無所離死
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	12	0.9166666666666666	18113	353905	盆子帶以璽綬盆子號泣不得	盆子帶以璽綬盆子號呼不得
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	18151	353941	市里且滿後二十餘日赤	市里且滿復二十餘日復
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	44	0.8409090909090909	18248	352748	吾衆雖多能戰者少前無可仰之積後無轉運之饒赤眉新拔長安財富日盛鋒銳不可當也盗賊羣居無終日計	吾衆雖多能戰者少前無可仰之積後無轉饋之資赤眉新入長安財賦方盛鋒銳未可當夫盗賊羣居無終日計
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	15	0.8666666666666667	18296	352792	變故萬端非能堅守長安也上郡北地	變故萬端非能堅守者也上郡北地安
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	26	0.8461538461538461	18311	352812	饒穀多畜吾且休兵北道就粮養士觀其弊乃可圖也於是引軍北	饒穀多畜吾且休兵北道就糧飬士觀其敝乃可圖也于是引軍北
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	0.8181818181818182	18386	352893	更始諸將王匡朝殷成丹等	更始諸將王匡成丹等至安
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	18478	353181	融字周公右扶風平陵人	融字周公扶風平陵人廣
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	29	0.8620689655172413	18659	353237	謂兄弟曰天下安危未可知河西人民殷實帶河爲固張掖屬國精兵萬騎	謂兄弟曰天下安危未可知河西殷富帶河為固張掖屬國精兵萬騎一旦
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	16	0.9375	18699	353266	緩急杜絶河津足以自守此真遺種處也	緩急杜絶河津足以自守此遺種處也章
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	24	0.9166666666666666	18773	353334	金城太守庫鈞張掖都尉史苞酒泉都尉笁曾燉煌都尉辛彤	金城太守庫鈞張掖都尉史苞酒泉都尉竺曾敦煌都尉辛彤
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	50	0.84	18818	353413	天下擾亂未知所綂河西斗絶在羌胡中不同心幷力則不能自守權均力齊又不相率當推一人爲將軍共全五郡觀世變動皆	天下擾亂未知所歸河西斗絶在羌胡中不同心戮力則不能守權均力齊復無以相率當推一人為大將軍共全五郡觀時變動
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	1.0	18965	353472	推融行河西五郡大將軍事	推融行河西五郡大將軍事
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.8461538461538461	19017	353487	武威太守史苞爲張掖太守笁曾	武威太守史苞為張掖太守竺曾
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	0.8181818181818182	19031	353501	酒泉太守辛彤爲燉煌太守	酒泉太守辛彤為敦煌太守
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.8461538461538461	19043	353526	居屬國領都尉如故置從事監察	居屬國領都尉職置從事監察五
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	12	0.8333333333333334	19203	354569	曰臣事更始不能令全豈可以	曰臣事更始不能令全誠慚以
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	26	0.8076923076923077	19382	354617	祖賞季布之罪誅丁公之功今遭明主亦何憂哉衍曰人有挑其鄰	祖賞季布之罪誅丁固之功今遭明主亦何憂哉衍曰天命難知人
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	1.0	19466	354640	難知人道易守守道之臣何患死	難知人道易守守道之臣何患死
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	14	0.8571428571428571	19624	351969	視民如子舉善而敎口無惡言民常	視民如子舉善而教口無惡言吏民
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	23	0.8260869565217391	19657	352012	汝有事囑之受取乎將平居以恩意遺之乎民曰徃遺之而	汝有事囑之而受乎將平居自以恩義遺之乎民曰往遺之
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	16	0.875	19681	352036	茂曰遺之而受何故言邪民曰聞君賢明	茂曰遺之而受何故言耶民曰竊聞賢明
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	19697	352054	使民不畏吏吏不敢取民	使民不畏吏吏不取民今
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	56	0.8214285714285714	19827	352158	曰律設大法禮順人情今我以禮教汝汝必無所怨以律治汝汝無所措手足一門之内小者可論大者可殺也且歸念之民曰誠如君言也茂教	曰律設大法禮順人情今我以禮教汝汝必無怨惡以律治汝汝何所措其手足乎一門之内小者可論大者可殺也且歸念之數年教化大行道
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	12	0.9166666666666666	20129	352313	將軍圍朱鮪於洛陽數月不下	將軍圍朱鮪于洛陽數月不下
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	20161	1103261	城下相勞如平生彭因說	城下相勞苦如平生潮因
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	12	1.0	20254	352338	鮪曰大司徒被害時鮪與其謀	鮪曰大司徒被害時鮪與其謀
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	22	0.8636363636363636	20288	352384	降官爵可保况誅罰乎河氷在此吾不食言彭以告鮪辛	降官爵可保况誅罰乎河水在此吾不食言彭復往告鮪
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	20383	353784	二年春正月甲子朔日有	二年春正月甲子朔日食
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	20384	900757	年春正月甲子朔日有蝕	年春正月甲子朔日食隋
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	0.8181818181818182	20505	183560	富貴不歸故鄕如衣錦夜行	富貴不歸故鄉如衣繡夜行
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	18	0.8333333333333334	20874	355004	上輒漏泄令寵聞以脅恐之是春遣使徴寵寵	上輒漏泄令寵聞以脅恐之至是徴寵寵益自
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	21	0.8571428571428571	20977	355033	遣寵從弟子后蘭卿喻寵寵因留之遂發兵反攻朱浮	遣寵從弟子后蘭卿往喻寵留之遂發兵反攻浮于薊
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	34	0.8529411764705882	21454	355226	賈復率然對曰臣請擊郾上笑曰執金吾擊郾吾復何憂大司馬當擊宛於是賈復擊郾	賈復率然對曰臣請撃郾帝笑曰執金吾擊郾吾復何憂大司馬當擊宛遂遣復擊郾破
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	0.9090909090909091	21805	355512	少孤良撫循甚篤及漢兵起	少孤良撫循甚篤及兵起良
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	21991	355610	王歙子終為淄川王故宛	王歙子終為淄川王又封
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.8461538461538461	22376	354231	帝神主送洛陽掃除園陵爲置吏	帝神主送詣洛陽埽除園陵置吏
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	22545	356245	來歙字君叔南陽新野人	來歙字君叔新野人帝之
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	0.9090909090909091	22733	356696	堅壁清野赤眉虜掠少所得	堅壁清野赤眉虜掠無所得
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	18	0.8888888888888888	22818	356483	異曰三輔遭王莽更始之亂又遇赤眉延岑之	異曰三輔遭王莽更始之亂重以赤眉延岑之
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	18	0.8333333333333334	22848	356512	奉辭討諸不軌兵家降者遣其渠帥皆詣京師	奉辭討諸不軌營保降者遣其渠帥詣京師㪚
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	23	0.8260869565217391	22867	356530	其小民令就農桑壞其營壁無使復聚征伐非在逺戰掠地	其小民令就農桑壞其營壁無使復聚征伐非必略地屠城
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	20	0.85	22894	356553	要在平定安集之耳吾諸將非不健鬪然多好虜掠	要在平定安集之耳諸將非不健鬭然好虜掠卿本
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	27	0.8888888888888888	23171	355339	有變足以相當恂曰不然昔藺相如不畏秦王而屈於廉頗者爲國也	有變足以相當恂曰不然昔藺相如不畏秦王而屈于亷頗者為國也
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	17	0.8235294117647058	23220	355376	執金吾軍入界者一人皆二人待之恂旣迎	執金吾軍入界一人皆兼二人之饌恂出迎
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	23257	355422	徴恂恂至引入時復在前	徴恂恂至引見時復先在
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	1.0	23270	355438	曰天下未定兩虎安得私	曰天下未定兩虎安得私
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.9230769230769231	23283	355456	並坐極歡遂共車出結友而去更	並坐極歡遂共車同出結友而去
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.8461538461538461	23581	356833	多可以恩信傾難用兵力破也上	多可以恩信傾誘難卒用兵破也
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.9230769230769231	23660	356878	與麾下數人歸營復收散卒堅壁	與麾下數人歸營收其散卒堅壁
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	11	0.8181818181818182	23698	357050	璽書勞異曰垂翅回谿奮翼	璽書勞異曰始雖垂翅回谿
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	14	0.8571428571428571	23707	357063	奮翼澠池失之東隅收之桑榆是時	奮翼澠池可謂失之東隅收之桑榆
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.8	23711	357069	失之東隅收之桑榆是時	失之東隅收之桑榆赤眉
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.8461538461538461	23999	357150	璽綬積兵甲冝陽西與熊耳山等	璽綬積兵甲宜陽城西與熊耳山
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	16	0.875	24040	357244	曰臣等出長安東門君臣議計歸命聖德	曰臣等出長安東都門君臣計議歸命聖
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	36	0.8333333333333334	24071	357261	今日得降猶去虎口而歸慈母誠歡誠喜無所恨也世祖曰卿所謂䥫中錚錚庸中佼佼者也	今日得降猶去虎口歸慈母誠懼誠喜無所恨也帝曰卿所謂鐵中錚錚傭中佼佼者也賜樊
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	10	0.9	24288	369396	茂字諸公南陽冠軍人隨	茂字諸公南陽冠軍人等
KR2b0037 御批歷代通鑑輯覽-清-高宗弘曆	13	0.8461538461538461	24788	357790	兵敗乃降不誅奉無以懲惡於是	兵敗乃降不誅無以懲惡于是斬
